artifact_version,source_identity_key,prior_manifest_row_number,prior_manifest_sha256,prior_disposition,final_disposition,material,source_variant_id,historical_sku,historical_product_title,historical_variant_title,canonical_variant_id,continuity_role,continuity_pair_id,continuity_predecessor_variant_id,continuity_successor_variant_id,continuity_sale_periods_overlap,continuity_gap_days,continuity_evidence,terminal_exclusion_reason_code,raw_row_count,first_sale_date,last_sale_date,net_units,absolute_units,net_sales,absolute_sales,evidence_classification,evidence_version,owner_approval_basis,production_sales_backfill_id
PHASE4_TERMINAL_DISPOSITION_V1,41536079626315||ON THE ROCKS MANGO MINT MOJITO 4 PACK|12OZ,287,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,MAP_TO_CANONICAL,true,41536079626315,,On The Rocks Mango Mint Mojito 4 Pack,12oz,41716807893067,,,,,,,,,6,2025-06-28,2025-08-09,6.0000,6.0000,95.94,95.94,SAFE_MAP_UNIQUE_RECREATION_CONTINUITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,41536084607051||ON THE ROCKS SPARKLING CUCUMBER AND LEMONGRASS MULE 4 PACK|12OZ,288,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,MAP_TO_CANONICAL,true,41536084607051,,On The Rocks Sparkling Cucumber & Lemongrass Mule 4 Pack,12oz,41716807860299,,,,,,,,,2,2025-07-26,2025-08-09,2.0000,2.0000,31.98,31.98,SAFE_MAP_UNIQUE_RECREATION_CONTINUITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,41574148538443||HARTMAN S SELTZER CUCUMBER MINT 4 PACK|12OZ,289,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,MAP_TO_CANONICAL,true,41574148538443,,Hartman's Seltzer Cucumber Mint 4 Pack,12oz,41716807827531,,,,,,,,,6,2025-07-03,2025-08-24,9.0000,9.0000,98.91,98.91,SAFE_MAP_UNIQUE_RECREATION_CONTINUITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,41611177099339||GOOD BOY BLACKBERRY ICED TEA AND LEMONADE|12OZ,290,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,MAP_TO_CANONICAL,true,41611177099339,,Good Boy Blackberry Iced Tea and Lemonade,12oz,41716807794763,,,,,,,,,2,2025-08-16,2025-08-27,2.0000,2.0000,20.98,20.98,SAFE_MAP_UNIQUE_RECREATION_CONTINUITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,41621429125195||196 VODKA SELTZER VARIETY PACK|12OZ PACK 8,291,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,MAP_TO_CANONICAL,true,41621429125195,,-196 Vodka Seltzer Variety Pack,12oz - Pack(8),42762587897931,,,,,,,,,1,2025-08-12,2025-08-12,1.0000,1.0000,19.99,19.99,SAFE_MAP_UNIQUE_RECREATION_CONTINUITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,41623316955211||TH LONG DRINK VARIETY PACK|12OZ PACK 8,292,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,MAP_TO_CANONICAL,true,41623316955211,,Th Long Drink Variety Pack,12oz - Pack(8),41716807729227,,,,,,,,,3,2025-08-09,2025-08-29,3.0000,3.0000,57.98,57.98,SAFE_MAP_UNIQUE_RECREATION_CONTINUITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,41623321903179||THE LONG DRINK TRADITIONAL|12OZ PACK 6,293,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,MAP_TO_CANONICAL,true,41623321903179,,The Long Drink Traditional,12oz - Pack(6),41716807696459,,,,,,,,,2,2025-08-08,2025-08-15,3.0000,3.0000,44.79,44.79,SAFE_MAP_UNIQUE_RECREATION_CONTINUITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,41623326883915||THE LONG DRINK CRANBERRY|12OZ PACK 6,294,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,MAP_TO_CANONICAL,true,41623326883915,,The Long Drink Cranberry,12oz - Pack(6),41716807663691,,,,,,,,,2,2025-08-08,2025-08-15,3.0000,3.0000,44.79,44.79,SAFE_MAP_UNIQUE_RECREATION_CONTINUITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,41692784558155||SKREWBALL PEANUT BUTTER WHISKEY|1.75L,295,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,RESTORE_HISTORICAL_IDENTITY,true,41692784558155,,Skrewball Peanut Butter Whiskey,1.75L,41692784558155,,,,,,,,,2,2025-11-18,2025-12-23,3.0000,3.0000,164.97,164.97,PRESERVABLE_HISTORICAL_CANONICAL_IDENTITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,41692806676555||SURFSIDE VODKA ICED TEA AND LEMONADE|12OZ PACK 4,296,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,MAP_TO_CANONICAL,true,41692806676555,,Surfside Vodka Iced Tea & Lemonade,12oz - Pack(4),41716807598155,,,,,,,,,2,2025-08-20,2025-08-29,2.0000,2.0000,20.98,20.98,SAFE_MAP_UNIQUE_RECREATION_CONTINUITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,41692806742091||SURFSIDE VODKA ICED TEA|12OZ PACK 4,297,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,MAP_TO_CANONICAL,true,41692806742091,,Surfside Vodka Iced Tea,12oz - Pack(4),41716807565387,,,,,,,,,1,2025-08-23,2025-08-23,2.0000,2.0000,19.98,19.98,SAFE_MAP_UNIQUE_RECREATION_CONTINUITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,41692806873163||SURFSIDE VODKA PEACH TEA|12OZ PACK 4,298,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,MAP_TO_CANONICAL,true,41692806873163,,Surfside Vodka Peach Tea,12oz - Pack(4),41716807467083,,,,,,,,,1,2025-08-30,2025-08-30,1.0000,1.0000,10.99,10.99,SAFE_MAP_UNIQUE_RECREATION_CONTINUITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,41692806905931||SURFSIDE VODKA RASPBERRY TEA|12OZ PACK 4,299,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,MAP_TO_CANONICAL,true,41692806905931,,Surfside Vodka Raspberry Tea,12oz - Pack(4),41716807434315,,,,,,,,,2,2025-08-25,2025-08-29,2.0000,2.0000,20.98,20.98,SAFE_MAP_UNIQUE_RECREATION_CONTINUITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,42017578483787||ZONIN WINEMAKER S COLLECTION CHIANTI DOCG|1.5L,300,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,RESTORE_HISTORICAL_IDENTITY,true,42017578483787,,Zonin Winemaker's Collection Chianti DOCG,1.5L,42017578483787,SUCCESSOR,41157732171851->42017578483787,41157732171851,42017578483787,false,111,owner-approved exception; exact normalized title/size; clean non-overlapping predecessor-to-successor chronology; incomplete SKU continuity,,6,2026-02-06,2026-05-20,6.0000,6.0000,77.94,77.94,PRESERVABLE_HISTORICAL_CANONICAL_IDENTITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,42206969036875||SURFSIDE LEMONADE VARIETY|12PK 12OZ CANS,301,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,RESTORE_HISTORICAL_IDENTITY,true,42206969036875,,Surfside Lemonade Variety,12pk-12oz Cans,42206969036875,,,,,,,,,2,2026-03-14,2026-03-15,2.0000,2.0000,59.98,59.98,PRESERVABLE_HISTORICAL_CANONICAL_IDENTITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,|3012883|THREE OLIVES ESPRESSO FLAVORED VODKA|1L,303,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,,3012883,Three Olives Espresso Flavored Vodka,1L,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,11,2024-12-20,2026-07-15,12.0000,12.0000,218.88,218.88,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,||COOPERSTOWN SELECT STRAIGHT BOURBON WHISKEY|750ML,310,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,,,Cooperstown Select Straight Bourbon Whiskey,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,6,2025-06-14,2026-07-08,6.0000,6.0000,359.94,359.94,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,||CUSTOM SALE|,313,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,,,Custom sale,,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,1,2026-07-18,2026-07-18,2.0000,2.0000,3.98,3.98,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,||CUTWATER VODKA TRANSFUSION|12OZ,314,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,,,Cutwater Vodka Transfusion,12oz,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,33,2024-12-14,2025-08-27,37.0000,37.0000,480.63,480.63,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,||DECANTER|,316,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,,,Decanter,,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,1,2026-08-07,2026-08-07,1.0000,1.0000,19.99,19.99,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,||GALLO 750S BUY 3 FOR 15|,319,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,,,Gallo 750s buy 3 for $15,,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,1,2026-08-08,2026-08-08,1.0000,1.0000,15.00,15.00,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,||JOHNSON ESTATE MARECHAL FOCH|3L,322,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,,,Johnson Estate Maréchal Foch,3L,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,1,2025-08-30,2025-08-30,1.0000,1.0000,15.99,15.99,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,||KETEL ONE|,325,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,,,Ketel One,,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,1,2026-07-18,2026-07-18,1.0000,1.0000,34.99,34.99,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,||KILLR FLAVOURED WHISKEY|50ML,326,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,,,Killr Flavoured Whiskey,50ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,5,2024-12-31,2025-08-08,7.0000,7.0000,6.93,6.93,OWNER_APPROVED_KILLR_FLAVOR_AMBIGUITY_UNATTRIBUTABLE,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,||LAKE HOUR VARIETY PACK|8 PACK,329,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,MAP_TO_CANONICAL,true,,,Lake Hour Variety Pack,8 Pack,41716814184523,,,,,,,,,3,2024-11-30,2025-03-01,3.0000,3.0000,74.97,74.97,SAFE_MAP_EXISTING_PRESERVED_INACTIVE_IDENTITY,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
PHASE4_TERMINAL_DISPOSITION_V1,||LUNETTA PROSECCO|750ML,331,95fe0c7902efc337bb51ba0b5a2f974f9b2ac76d7221a25e7dcd52a8cd28d287,LEAVE_UNRESOLVED,EXCLUDE_UNATTRIBUTABLE,true,,,Lunetta Prosecco,750ML,,,,,,,,,HISTORICAL_IDENTITY_UNATTRIBUTABLE_AFTER_EXHAUSTIVE_REVIEW,12,2024-12-24,2026-07-01,25.0000,25.0000,353.85,353.85,U0_NO_SAFE_CANONICAL_ATTRIBUTION_AFTER_EXHAUSTIVE_REVIEW,phase4-terminal-disposition-evidence-v1,OWNER_AUTHORIZATION_2026-08-21_PHASE4_TERMINAL_PACKET,d389079c-eabf-49b5-a245-40a207025fd7
